ptid,E01,E03,10x_pfreq,count
525,6.050527404305409e-05,3.490820233666779e-05,,1
525,6.050527404305409e-05,3.708996498270953e-05,,1
525,6.050527404305409e-05,4.145349027479301e-05,,1
525,6.050527404305409e-05,4.7998778212918216e-05,,1
525,6.050527404305409e-05,5.018054085895995e-05,,1
525,6.050527404305409e-05,5.672582879708517e-05,,1
525,6.050527404305409e-05,5.89075914431269e-05,,1
525,6.050527404305409e-05,6.108935408916864e-05,,1
525,6.050527404305409e-05,7.199816731937733e-05,,1
525,6.050527404305409e-05,7.417992996541907e-05,,1
525,6.050527404305409e-05,0.0001199969455322,,1
525,6.233876719587391e-05,2.8362914398542585e-05,,1
525,6.233876719587391e-05,3.2726439690626056e-05,,1
525,6.233876719587391e-05,3.708996498270953e-05,,1
525,6.233876719587391e-05,5.018054085895995e-05,,1
525,6.233876719587391e-05,6.108935408916864e-05,,1
525,6.233876719587391e-05,6.327111673521038e-05,,1
525,6.233876719587391e-05,7.199816731937733e-05,,1
525,6.233876719587391e-05,8.727050584166948e-05,,1
525,6.233876719587391e-05,9.38157937797947e-05,,1
525,6.233876719587391e-05,0.0001221787081783,,1
525,6.417226034869373e-05,0.0,,1
525,6.417226034869373e-05,8.727050584166948e-06,,1
525,6.417226034869373e-05,1.3090575876250423e-05,,1
525,6.417226034869373e-05,2.3999389106459108e-05,,1
525,6.417226034869373e-05,2.6181151752500847e-05,,1
525,6.417226034869373e-05,2.8362914398542585e-05,,1
525,6.417226034869373e-05,3.708996498270953e-05,,1
525,6.417226034869373e-05,4.145349027479301e-05,,1
525,6.417226034869373e-05,5.89075914431269e-05,,1
525,6.417226034869373e-05,6.108935408916864e-05,,1
525,6.417226034869373e-05,6.763464202729385e-05,,1
525,6.417226034869373e-05,7.417992996541907e-05,,1
525,6.417226034869373e-05,7.63616926114608e-05,,1
525,6.417226034869373e-05,8.072521790354427e-05,,1
525,6.417226034869373e-05,9.38157937797947e-05,,1
525,6.600575350151355e-05,3.054467704458432e-05,,1
525,6.600575350151355e-05,3.2726439690626056e-05,,1
525,6.600575350151355e-05,3.490820233666779e-05,,1
525,6.600575350151355e-05,4.7998778212918216e-05,,1
525,6.600575350151355e-05,5.018054085895995e-05,,1
525,6.600575350151355e-05,5.2362303505001694e-05,,1
525,6.600575350151355e-05,5.454406615104343e-05,,1
525,6.600575350151355e-05,5.672582879708517e-05,,1
525,6.600575350151355e-05,5.89075914431269e-05,,1
525,6.600575350151355e-05,6.108935408916864e-05,,1
525,6.600575350151355e-05,6.763464202729385e-05,,1
525,6.600575350151355e-05,6.981640467333558e-05,,1
525,6.600575350151355e-05,9.163403113375296e-05,,1
525,6.600575350151355e-05,9.599755642583645e-05,,1
525,6.600575350151355e-05,0.0001112698949481,,1
525,6.600575350151355e-05,0.000161450435807,,1
525,6.783924665433336e-05,2.6181151752500847e-05,,1
525,6.783924665433336e-05,3.054467704458432e-05,,1
525,6.783924665433336e-05,3.490820233666779e-05,,1
525,6.783924665433336e-05,4.145349027479301e-05,,1
525,6.783924665433336e-05,5.018054085895995e-05,,1
525,6.783924665433336e-05,6.108935408916864e-05,,1
525,6.783924665433336e-05,6.981640467333558e-05,,1
525,6.783924665433336e-05,7.63616926114608e-05,,1
525,6.783924665433336e-05,7.854345525750254e-05,,1
525,6.783924665433336e-05,8.727050584166948e-05,,1
525,6.96727398071532e-05,6.545287938125212e-06,,1
525,6.96727398071532e-05,1.527233852229216e-05,,1
525,6.96727398071532e-05,2.3999389106459108e-05,,1
525,6.96727398071532e-05,2.8362914398542585e-05,,1
525,6.96727398071532e-05,3.2726439690626056e-05,,1
525,6.96727398071532e-05,3.708996498270953e-05,,1
525,6.96727398071532e-05,4.145349027479301e-05,,1
525,6.96727398071532e-05,4.581701556687648e-05,,1
525,6.96727398071532e-05,4.7998778212918216e-05,,1
525,6.96727398071532e-05,6.981640467333558e-05,,1
525,6.96727398071532e-05,7.199816731937733e-05,,1
525,6.96727398071532e-05,8.508874319562774e-05,,1
525,6.96727398071532e-05,0.000109088132302,,1
525,7.150623295997301e-05,1.7454101168333896e-05,,1
525,7.150623295997301e-05,1.9635863814375638e-05,,1
525,7.150623295997301e-05,2.181762646041737e-05,,1
525,7.150623295997301e-05,2.3999389106459108e-05,,1
525,7.150623295997301e-05,2.8362914398542585e-05,,1
525,7.150623295997301e-05,3.2726439690626056e-05,,1
525,7.150623295997301e-05,4.581701556687648e-05,,1
525,7.150623295997301e-05,5.2362303505001694e-05,,1
525,7.150623295997301e-05,5.454406615104343e-05,,1
525,7.150623295997301e-05,5.89075914431269e-05,,1
525,7.150623295997301e-05,6.981640467333558e-05,,1
525,7.150623295997301e-05,7.417992996541907e-05,,1
525,7.150623295997301e-05,7.63616926114608e-05,,1
525,7.150623295997301e-05,8.072521790354427e-05,,1
525,7.150623295997301e-05,9.38157937797947e-05,,1
525,7.150623295997301e-05,0.0001178151828862,,1
525,7.150623295997301e-05,0.0001679957237452,,1
525,7.333972611279283e-05,1.9635863814375638e-05,,1
525,7.333972611279283e-05,2.6181151752500847e-05,,1
525,7.333972611279283e-05,3.2726439690626056e-05,,1
525,7.333972611279283e-05,3.490820233666779e-05,,1
525,7.333972611279283e-05,3.708996498270953e-05,,1
525,7.333972611279283e-05,6.763464202729385e-05,,1
525,7.333972611279283e-05,8.072521790354427e-05,,1
525,7.333972611279283e-05,0.0001003610817179,,1
525,7.333972611279283e-05,0.0001330875214085,,1
525,7.333972611279283e-05,0.0001854498249135,,1
525,7.517321926561266e-05,1.3090575876250423e-05,,1
525,7.517321926561266e-05,3.054467704458432e-05,,1
525,7.517321926561266e-05,3.490820233666779e-05,,1
525,7.517321926561266e-05,3.927172762875127e-05,,1
525,7.517321926561266e-05,4.581701556687648e-05,,1
525,7.517321926561266e-05,4.7998778212918216e-05,,1
525,7.517321926561266e-05,5.2362303505001694e-05,,1
525,7.517321926561266e-05,5.672582879708517e-05,,1
525,7.517321926561266e-05,6.327111673521038e-05,,1
525,7.517321926561266e-05,6.545287938125211e-05,,1
525,7.517321926561266e-05,6.981640467333558e-05,,1
525,7.517321926561266e-05,7.417992996541907e-05,,1
525,7.517321926561266e-05,8.072521790354427e-05,,1
525,7.517321926561266e-05,8.290698054958601e-05,,1
525,7.517321926561266e-05,8.508874319562774e-05,,1
525,7.517321926561266e-05,9.163403113375296e-05,,1
525,7.517321926561266e-05,0.0001309057587625,,1
525,7.517321926561266e-05,0.0003556273113048,,1
525,7.700671241843248e-05,4.145349027479301e-05,,1
525,7.700671241843248e-05,4.363525292083474e-05,,1
525,7.700671241843248e-05,4.581701556687648e-05,,1
525,7.700671241843248e-05,4.7998778212918216e-05,,1
525,7.700671241843248e-05,5.89075914431269e-05,,1
525,7.700671241843248e-05,6.108935408916864e-05,,1
525,7.700671241843248e-05,6.327111673521038e-05,,1
525,7.700671241843248e-05,7.854345525750254e-05,,1
525,7.700671241843248e-05,8.072521790354427e-05,,1
525,7.700671241843248e-05,9.163403113375296e-05,,1
525,7.700671241843248e-05,9.599755642583645e-05,,1
525,7.700671241843248e-05,0.0001112698949481,,1
525,7.884020557125229e-05,1.7454101168333896e-05,,1
525,7.884020557125229e-05,3.490820233666779e-05,,1
525,7.884020557125229e-05,3.708996498270953e-05,,1
525,7.884020557125229e-05,3.927172762875127e-05,,1
525,7.884020557125229e-05,5.454406615104343e-05,,1
525,7.884020557125229e-05,6.108935408916864e-05,,1
525,7.884020557125229e-05,6.981640467333558e-05,,1
525,7.884020557125229e-05,7.63616926114608e-05,,1
525,7.884020557125229e-05,7.854345525750254e-05,,1
525,7.884020557125229e-05,0.0001025428443639,,1
525,7.884020557125229e-05,0.0001265422334704,,1
525,7.884020557125229e-05,0.0002901744319235,,1
525,8.067369872407211e-05,1.7454101168333896e-05,,1
525,8.067369872407211e-05,6.108935408916864e-05,,1
525,8.067369872407211e-05,8.945226848771123e-05,,1
525,8.067369872407211e-05,0.0001025428443639,,1
525,8.067369872407211e-05,0.00010472460701,,1
525,8.067369872407211e-05,0.0001723592490372,,1
525,8.250719187689194e-05,4.581701556687648e-05,,1
525,8.250719187689194e-05,4.7998778212918216e-05,,1
525,8.250719187689194e-05,5.672582879708517e-05,,1
525,8.250719187689194e-05,6.545287938125211e-05,,1
525,8.250719187689194e-05,6.981640467333558e-05,,1
525,8.250719187689194e-05,7.199816731937733e-05,,1
525,8.250719187689194e-05,7.63616926114608e-05,,1
525,8.250719187689194e-05,8.072521790354427e-05,,1
525,8.250719187689194e-05,8.290698054958601e-05,,1
525,8.250719187689194e-05,0.0001003610817179,,1
525,8.250719187689194e-05,0.0001549051478689,,1
525,8.250719187689194e-05,0.0002159945019581,,1
525,8.434068502971176e-05,4.7998778212918216e-05,,1
525,8.434068502971176e-05,5.018054085895995e-05,,1
525,8.434068502971176e-05,5.672582879708517e-05,,1
525,8.434068502971176e-05,6.763464202729385e-05,,1
525,8.434068502971176e-05,8.508874319562774e-05,,1
525,8.617417818253157e-05,0.0,,1
525,8.617417818253157e-05,4.7998778212918216e-05,,1
525,8.617417818253157e-05,6.981640467333558e-05,,1
525,8.617417818253157e-05,9.599755642583645e-05,,1
525,8.617417818253157e-05,0.0001418145719927,,1
525,8.80076713353514e-05,4.145349027479301e-05,,1
525,8.80076713353514e-05,4.581701556687648e-05,,1
525,8.80076713353514e-05,4.7998778212918216e-05,,1
525,8.80076713353514e-05,5.89075914431269e-05,,1
525,8.80076713353514e-05,6.545287938125211e-05,,1
525,8.80076713353514e-05,6.981640467333558e-05,,1
525,8.80076713353514e-05,8.727050584166948e-05,,1
525,8.80076713353514e-05,0.0001810862996214,,1
525,8.80076713353514e-05,0.0002247215525422,,1
525,8.984116448817122e-05,4.145349027479301e-05,,1
525,8.984116448817122e-05,5.2362303505001694e-05,,1
525,8.984116448817122e-05,6.545287938125211e-05,,1
525,8.984116448817122e-05,7.417992996541907e-05,,1
525,8.984116448817122e-05,7.63616926114608e-05,,1
525,8.984116448817122e-05,8.072521790354427e-05,,1
525,9.167465764099104e-05,5.454406615104343e-05,,1
525,9.167465764099104e-05,6.327111673521038e-05,,1
525,9.167465764099104e-05,8.072521790354427e-05,,1
525,9.350815079381086e-05,3.490820233666779e-05,,1
525,9.350815079381086e-05,5.672582879708517e-05,,1
525,9.350815079381086e-05,6.981640467333558e-05,,1
525,9.350815079381086e-05,8.508874319562774e-05,,1
525,9.350815079381086e-05,0.00010472460701,,1
525,9.534164394663069e-05,6.327111673521038e-05,,1
525,9.534164394663069e-05,0.000109088132302,,1
525,9.71751370994505e-05,4.363525292083474e-06,,1
525,9.71751370994505e-05,5.672582879708517e-05,,1
525,9.71751370994505e-05,5.89075914431269e-05,,1
525,9.71751370994505e-05,6.327111673521038e-05,,1
525,9.71751370994505e-05,6.763464202729385e-05,,1
525,9.71751370994505e-05,0.00010472460701,,1
525,9.900863025227032e-05,5.2362303505001694e-05,,1
525,9.900863025227032e-05,7.199816731937733e-05,,1
525,0.000100842123405,7.199816731937733e-05,,1
525,0.000100842123405,8.508874319562774e-05,,1
525,0.0001026756165579,6.763464202729385e-05,,1
525,0.0001026756165579,7.199816731937733e-05,,1
525,0.0001026756165579,8.072521790354427e-05,,1
525,0.0001026756165579,0.0001178151828862,,1
525,0.0001045091097107,5.454406615104343e-05,,1
525,0.0001045091097107,6.108935408916864e-05,,1
525,0.0001045091097107,7.199816731937733e-05,,1
525,0.0001045091097107,7.417992996541907e-05,,1
525,0.0001045091097107,0.000106906369656,,1
525,0.0001045091097107,0.0001243604708243,,1
525,0.0001045091097107,0.0002072674513739,,1
525,0.0001063426028635,7.63616926114608e-05,,1
525,0.0001063426028635,7.854345525750254e-05,,1
525,0.0001063426028635,8.290698054958601e-05,,1
525,0.0001063426028635,9.817931907187815e-05,,1
525,0.0001063426028635,0.000106906369656,,1
525,0.0001081760960163,5.89075914431269e-05,,1
525,0.0001081760960163,7.63616926114608e-05,,1
525,0.0001081760960163,8.945226848771123e-05,,1
525,0.0001081760960163,0.000106906369656,,1
525,0.0001100095891691,9.163403113375296e-05,,1
525,0.0001100095891691,9.817931907187815e-05,,1
525,0.0001100095891691,0.0001003610817179,,1
525,0.0001100095891691,0.00010472460701,,1
525,0.0001100095891691,0.0001156334202402,,1
525,0.0001136765754748,4.363525292083474e-05,,1
525,0.0001136765754748,5.89075914431269e-05,,1
525,0.0001136765754748,6.545287938125211e-05,,1
525,0.0001136765754748,7.417992996541907e-05,,1
525,0.0001136765754748,8.290698054958601e-05,,1
525,0.0001136765754748,0.000109088132302,,1
525,0.0001136765754748,0.0001134516575941,,1
525,0.0001136765754748,0.0001287239961164,,1
525,0.0001155100686276,7.854345525750254e-05,,1
525,0.0001155100686276,8.072521790354427e-05,,1
525,0.0001155100686276,0.000106906369656,,1
525,0.0001155100686276,0.0001287239961164,,1
525,0.0001155100686276,0.0001549051478689,,1
525,0.0001155100686276,0.0002967197198616,,1
525,0.0001173435617804,6.327111673521038e-05,,1
525,0.0001173435617804,6.545287938125211e-05,,1
525,0.0001173435617804,7.199816731937733e-05,,1
525,0.0001173435617804,9.599755642583645e-05,,1
525,0.0001173435617804,0.0001461780972847,,1
525,0.0001173435617804,0.0001854498249135,,1
525,0.0001191770549332,0.0001003610817179,,1
525,0.0001191770549332,0.000106906369656,,1
525,0.0001191770549332,0.0001352692840545,,1
525,0.0001210105480861,9.38157937797947e-05,,1
525,0.0001210105480861,0.0001003610817179,,1
525,0.0001210105480861,0.0001265422334704,,1
525,0.0001210105480861,0.0001287239961164,,1
525,0.0001210105480861,0.0001636321984531,,1
525,0.0001228440412389,4.581701556687648e-05,,1
525,0.0001228440412389,5.454406615104343e-05,,1
525,0.0001228440412389,0.0001003610817179,,1
525,0.0001228440412389,0.0001221787081783,,1
525,0.0001246775343917,6.108935408916864e-05,,1
525,0.0001246775343917,7.417992996541907e-05,,1
525,0.0001246775343917,0.0001156334202402,,1
525,0.0001246775343917,0.0001265422334704,,1
525,0.0001265110275445,5.672582879708517e-05,,1
525,0.0001265110275445,8.072521790354427e-05,,1
525,0.0001265110275445,9.817931907187815e-05,,1
525,0.0001265110275445,0.000106906369656,,1
525,0.0001265110275445,0.0001178151828862,,1
525,0.0001265110275445,0.0003272643969062,,1
525,0.0001283445206973,5.2362303505001694e-05,,1
525,0.0001283445206973,9.163403113375296e-05,,1
525,0.0001283445206973,0.000106906369656,,1
525,0.0001301780138502,7.199816731937733e-05,,1
525,0.0001301780138502,0.0001810862996214,,1
525,0.000132011507003,0.0001374510467006,,1
525,0.000132011507003,0.0001396328093466,,1
525,0.000132011507003,0.0001723592490372,,1
525,0.000132011507003,0.0003839902257033,,1
525,0.0001338450001558,4.581701556687648e-05,,1
525,0.0001338450001558,9.163403113375296e-05,,1
525,0.0001338450001558,0.0001221787081783,,1
525,0.0001338450001558,0.0001243604708243,,1
525,0.0001338450001558,0.0001745410116833,,1
525,0.0001356784933086,8.727050584166948e-05,,1
525,0.0001356784933086,9.163403113375296e-05,,1
525,0.0001356784933086,0.0001265422334704,,1
525,0.0001356784933086,0.0001352692840545,,1
525,0.0001356784933086,0.0001418145719927,,1
525,0.0001356784933086,0.0001745410116833,,1
525,0.0001375119864614,6.327111673521038e-05,,1
525,0.0001375119864614,8.290698054958601e-05,,1
525,0.0001375119864614,9.38157937797947e-05,,1
525,0.0001375119864614,0.00010472460701,,1
525,0.0001375119864614,0.000106906369656,,1
525,0.0001375119864614,0.0001767227743293,,1
525,0.0001393454796143,9.599755642583645e-05,,1
525,0.0001393454796143,0.0001374510467006,,1
525,0.0001393454796143,0.0001439963346387,,1
525,0.0001393454796143,0.0001876315875595,,1
525,0.0001411789727671,7.199816731937733e-05,,1
525,0.0001411789727671,0.0001134516575941,,1
525,0.0001430124659199,7.63616926114608e-05,,1
525,0.0001430124659199,0.0001134516575941,,1
525,0.0001430124659199,0.000159268673161,,1
525,0.0001430124659199,0.0002552662295868,,1
525,0.0001448459590727,0.000109088132302,,1
525,0.0001448459590727,0.0001418145719927,,1
525,0.0001448459590727,0.0002421756537106,,1
525,0.0001466794522255,8.508874319562774e-05,,1
525,0.0001466794522255,0.0001156334202402,,1
525,0.0001466794522255,0.0001309057587625,,1
525,0.0001485129453784,0.0001156334202402,,1
525,0.0001503464385312,0.0001156334202402,,1
525,0.000152179931684,5.672582879708517e-05,,1
525,0.000152179931684,6.327111673521038e-05,,1
525,0.000152179931684,8.290698054958601e-05,,1
525,0.000152179931684,8.727050584166948e-05,,1
525,0.000152179931684,9.38157937797947e-05,,1
525,0.000152179931684,0.0001199969455322,,1
525,0.0001540134248368,9.599755642583645e-05,,1
525,0.0001558469179896,0.0001003610817179,,1
525,0.0001558469179896,0.0001527233852229,,1
525,0.0001558469179896,0.0001701774863912,,1
525,0.0001576804111425,0.0001679957237452,,1
525,0.0001595139042953,7.854345525750254e-05,,1
525,0.0001613473974481,8.508874319562774e-05,,1
525,0.0001613473974481,8.945226848771123e-05,,1
525,0.0001613473974481,0.0001156334202402,,1
525,0.0001613473974481,0.0001527233852229,,1
525,0.0001631808906009,0.0,,1
525,0.0001631808906009,0.0001178151828862,,1
525,0.0001631808906009,0.0001309057587625,,1
525,0.0001631808906009,0.0001483598599308,,1
525,0.0001650143837537,9.38157937797947e-05,,1
525,0.0001668478769066,0.0001527233852229,,1
525,0.0001668478769066,0.000159268673161,,1
525,0.0001668478769066,0.000213812739312,,1
525,0.0001686813700594,0.000157086910515,,1
525,0.0001705148632122,8.727050584166948e-05,,1
525,0.0001705148632122,0.0001352692840545,,1
525,0.000172348356365,0.0001527233852229,,1
525,0.000172348356365,0.0001985404007897,,1
525,0.0001741818495178,0.0001418145719927,,1
525,0.0001741818495178,0.0001439963346387,,1
525,0.0001741818495178,0.0001483598599308,,1
525,0.0001741818495178,0.0001527233852229,,1
525,0.0001741818495178,0.0001745410116833,,1
525,0.0001741818495178,0.0001767227743293,,1
525,0.0001760153426707,0.0001461780972847,,1
525,0.0001760153426707,0.0001767227743293,,1
525,0.0001778488358235,0.000109088132302,,1
525,0.0001778488358235,0.0001221787081783,,1
525,0.0001796823289763,9.38157937797947e-05,,1
525,0.0001815158221291,0.000109088132302,,1
525,0.0001815158221291,0.0002705385681091,,1
525,0.0001833493152819,0.0001941768754977,,1
525,0.0001851828084348,0.0001985404007897,,1
525,0.0001870163015876,0.0001025428443639,,1
525,0.0001906832878932,8.727050584166948e-05,,1
525,0.0001906832878932,9.163403113375296e-05,,1
525,0.0001906832878932,0.0001810862996214,,1
525,0.000192516781046,9.599755642583645e-05,,1
525,0.000192516781046,0.0001701774863912,,1
525,0.0001961837673517,0.0002269033151883,,1
525,0.0001980172605045,0.0001505416225768,,1
525,0.0001980172605045,0.0001549051478689,,1
525,0.0001998507536573,0.0001156334202402,,1
525,0.0001998507536573,0.000159268673161,,1
525,0.0001998507536573,0.0001919951128516,,1
525,0.0002016842468101,0.0001898133502056,,1
525,0.0002016842468101,0.0002334486031264,,1
525,0.000203517739963,0.0001789045369754,,1
525,0.0002053512331158,0.0001287239961164,,1
525,0.0002071847262686,0.0001527233852229,,1
525,0.0002090182194214,0.0003730814124731,,1
525,0.0002108517125742,0.0001243604708243,,1
525,0.0002108517125742,0.0002029039260818,,1
525,0.000212685205727,0.0001679957237452,,1
525,0.0002145186988799,8.508874319562774e-05,,1
525,0.0002163521920327,0.0001832680622675,,1
525,0.0002163521920327,0.0002574479922329,,1
525,0.0002181856851855,0.0001156334202402,,1
525,0.0002181856851855,0.0001287239961164,,1
525,0.0002181856851855,0.0002596297548789,,1
525,0.0002181856851855,0.0003839902257033,,1
525,0.0002200191783383,0.0003098102957379,,1
525,0.0002218526714911,0.0009774296654266,,1
525,0.000223686164644,0.0002858109066314,,1
525,0.0002255196577968,0.0001898133502056,,1
525,0.0002255196577968,0.0003010832451537,,1
525,0.0002310201372552,0.0001767227743293,,1
525,0.0002310201372552,0.0001963586381437,,1
525,0.0002328536304081,0.0002050856887279,,1
525,0.0002328536304081,0.0002727203307552,,1
525,0.0002383541098665,0.0001549051478689,,1
525,0.0002401876030193,0.0002225397898962,,1
525,0.0002401876030193,0.0002814473813393,,1
525,0.0002420210961722,0.0001636321984531,,1
525,0.0002475215756306,0.0001876315875595,,1
525,0.0002493550687834,0.0001287239961164,,1
525,0.0002511885619363,0.0001985404007897,,1
525,0.0002511885619363,0.0002858109066314,,1
525,0.0002548555482419,0.0001701774863912,,1
525,0.0002621895208532,0.0003490820233666,,1
525,0.0002676900003116,0.0001810862996214,,1
525,0.0002676900003116,0.0003338096848443,,1
525,0.0002676900003116,0.0003490820233666,,1
525,0.0002713569866173,0.000263993280171,,1
525,0.0002713569866173,0.0003010832451537,,1
525,0.0002713569866173,0.0005956212023693,,1
525,0.0002731904797701,0.000318537346322,,1
525,0.0002750239729229,0.0001156334202402,,1
525,0.0002750239729229,0.0002727203307552,,1
525,0.0002750239729229,0.0004428978171464,,1
525,0.0002768574660757,0.0001876315875595,,1
525,0.0002805244523814,0.0002705385681091,,1
525,0.0002823579455342,0.0001439963346387,,1
525,0.0002823579455342,0.0002290850778343,,1
525,0.000284191438687,0.0002596297548789,,1
525,0.0002860249318398,0.0002465391790027,,1
525,0.0002860249318398,0.0002683568054631,,1
525,0.0002878584249927,0.000318537346322,,1
525,0.0002933589044511,0.0001832680622675,,1
525,0.0002951923976039,0.0001854498249135,,1
525,0.0002970258907568,0.0001985404007897,,1
525,0.0002988593839096,0.0002312668404804,,1
525,0.000304359863368,0.0002989014825077,,1
525,0.0003061933565209,0.0001876315875595,,1
525,0.0003061933565209,0.0003512637860127,,1
525,0.0003135273291321,0.0001876315875595,,1
525,0.0003171943154378,0.0002312668404804,,1
525,0.0003245282880491,0.0012261506070754,,1
525,0.0003281952743547,0.0003054467704458,,1
525,0.0003318622606603,0.0003927172762875,,1
525,0.0003318622606603,0.0004385342918543,,1
525,0.0003336957538132,0.0003752631751191,,1
525,0.0003410297264244,0.0002378121284185,,1
525,0.0003446967127301,0.0002552662295868,,1
525,0.0003465302058829,0.000318537346322,,1
525,0.0003465302058829,0.0003752631751191,,1
525,0.0003465302058829,0.0004407160545004,,1
525,0.0003483636990357,0.0005956212023693,,1
525,0.0003520306853414,0.0009207038366296,,1
525,0.0003593646579526,0.0002509027042947,,1
525,0.0003666986305639,0.0003796267004112,,1
525,0.0003721991100224,0.0002879926692775,,1
525,0.0003721991100224,0.0005039871712356,,1
525,0.0003813665757865,0.0002770838560473,,1
525,0.0003832000689393,0.0003076285330918,,1
525,0.0003887005483978,0.0003469002607206,,1
525,0.0003905340415506,0.0003294461595523,,1
525,0.000396034521009,0.0008116157043275,,1
525,0.0003997015073147,0.0002967197198616,,1
525,0.0004015350004675,0.0005279865603421,,1
525,0.0004125359593844,0.0004647154436068,,1
525,0.0004382048635239,0.0006938005214412,,1
525,0.0004400383566767,0.0002967197198616,,1
525,0.0004565397950521,0.0004014443268716,,1
525,0.0004638737676634,0.000261811517525,,1
525,0.0004638737676634,0.000366536124535,,1
525,0.0004638737676634,0.0004363525292083,,1
525,0.0004638737676634,0.00073307224907,,1
525,0.0004712077402746,0.0004036260895177,,1
525,0.0004712077402746,0.0007592534008225,,1
525,0.0004785417128859,0.0003403549727825,,1
525,0.0004895426718028,0.0010777907471446,,1
525,0.0004932096581085,0.000525804797696,,1
525,0.0004950431512613,0.0004538066303766,,1
525,0.0004950431512613,0.0005018054085895,,1
525,0.0005023771238726,0.0005170777471118,,1
525,0.0005042106170254,0.0002683568054631,,1
525,0.0005060441101782,0.000471260731545,,1
525,0.0005115445896367,0.0003316279221983,,1
525,0.0005152115759423,0.0003469002607206,,1
525,0.0005170450690951,0.0007527081128843,,1
525,0.0005225455485536,0.000575985338555,,1
525,0.0005262125348592,0.0005323500856341,,1
525,0.0005317130143177,0.0014530539222637,,1
525,0.0005628823979156,0.0004494431050845,,1
525,0.0005647158910685,0.0005410771362183,,1
525,0.0005720498636797,0.0004996236459435,,1
525,0.0005757168499854,0.000471260731545,,1
525,0.0005812173294438,0.0004778060194831,,1
525,0.0005812173294438,0.0005825306264931,,1
525,0.0005848843157495,0.0006959822840873,,1
525,0.0005885513020551,0.000475624256837,,1
525,0.0005958852746664,0.0005978029650154,,1
525,0.000599552260972,0.0006938005214412,,1
525,0.0006013857541249,0.00083779685608,,1
525,0.0006068862335833,0.0006588923191046,,1
525,0.0006123867130418,0.0004843513074212,,1
525,0.0006215541788059,0.0004908965953593,,1
525,0.0006215541788059,0.0005105324591737,,1
525,0.0006362221240284,0.000578167101201,,1
525,0.000671058493932,0.0005672582879708,,1
525,0.0006765589733905,0.0005541677120946,,1
525,0.0006838929460017,0.0004865330700673,,1
525,0.0006948939049187,0.000680709945565,,1
525,0.0007003943843771,0.000318537346322,,1
525,0.0007095618501412,0.0016799572374521,,1
525,0.0007242297953638,0.000680709945565,,1
525,0.0007260632885166,0.0008072521790354,,1
525,0.0007388977405863,0.0005323500856341,,1
525,0.0007792345899484,0.0006763464202729,,1
525,0.0007920690420181,0.0006501652685204,,1
525,0.0008049034940879,0.0006348929299981,,1
525,0.0008177379461576,0.0004385342918543,,1
525,0.0008214049324632,0.0007287087237779,,1
525,0.0008250719187689,0.0004778060194831,,1
525,0.0008470738366027,0.0009927020039489,,1
525,0.0008580747955196,0.0009337944125058,,1
525,0.0008690757544365,0.0001898133502056,,1
525,0.0008910776722704,0.0010843360350827,,1
525,0.000914913083257,0.0010428825448079,,1
525,0.0010047542477452,0.0009163403113375,,1
525,0.0010047542477452,0.0009643390895504,,1
525,0.0010139217135093,0.0009076132607533,,1
525,0.001017588699815,0.0008465239066641,,1
525,0.0010322566450375,0.0014181457199271,,1
525,0.0010597590423298,0.0010581548833302,,1
525,0.0010725934943995,0.000735254011716,,1
525,0.00111843082322,0.0034690026072063,,1
525,0.0011239313026785,0.0012261506070754,,1
525,0.0011440997273595,0.0007614351634685,,1
525,0.0011606011657349,0.0011716065409244,,1
525,0.0011826030835687,0.001204332980615,,1
525,0.0012687772617513,0.0014857803619544,,1
525,0.0012871121932795,0.0011366983385877,,1
525,0.0013292825357943,0.001359238128484,,1
525,0.0013347830152528,0.0012610588094121,,1
525,0.0013751198646148,0.0010428825448079,,1
525,0.0014319581523522,0.0013701469417142,,1
525,0.0016354758923152,0.0016799572374521,,1
525,0.0016629782896075,0.0014901438872465,,1
525,0.0018371601391254,0.0018981335020563,,1
525,0.0018554950706536,0.0013766922296523,,1
525,0.0018756634953346,0.0015228703269371,,1
525,0.0019049993857797,0.0020050398717123,,1
525,0.0019581706872115,0.0022777602024675,,1
525,0.0019948405502679,0.0017235924903729,,1
525,0.0020535123311581,0.0017912271324002,,1
525,0.0020883487010617,0.0016166861207169,,1
525,0.0021085171257427,0.0021054009534302,,1
525,0.0021855238381612,0.0017497736421254,,1
525,0.0022845324684134,0.0015512332413356,,1
525,0.0023028673999416,0.0021621267822273,,1
525,0.0023853745918185,0.0022624878639452,,1
525,0.0024605478110841,0.0025853887355594,,1
525,0.0025577229481836,0.0028821084554211,,1
525,0.0029629249349568,0.0022035802725021,,1
525,0.0029904273322491,0.0025264811441163,,1
525,0.0033259565792151,0.0041017137745584,,1
525,0.003448800620454,0.0029344707589261,,1
525,0.0038925059634364,0.0044137058329424,,1
525,0.0044003835667675,0.0023453948444948,,1
525,0.0050384391839488,0.0057903980625947,,1
525,0.00743848172099,0.0073896300821433,,1
525,0.0088337700102858,0.0098092048566036,,1
525,0.0104637454231427,0.0102564661990422,,1
581,0.0,2.3670655961218e-06,,207318
581,4.701192222347588e-06,0.0,,124817
581,0.0,4.7341311922436e-06,,14442
581,9.402384444695177e-06,0.0,,11028
581,4.701192222347588e-06,2.3670655961218e-06,,7068
581,4.701192222347588e-06,4.7341311922436e-06,,2480
581,0.0,7.1011967883654e-06,,2121
